Plateforme,Asset,Quote,Datetime,Bid,BidAmount,Ask,AskAmount,OpenInterest
Kraken,btc_usd,10880.7,1601554557.668223,10880.7,0.91452069,10880.8,10.00677539,10853.47563
Kraken,eth_eur,312.65,1601554557.865706,312.65,1.66414297,312.77,93.96623715,311.08956
Kraken,eth_usd,367.38,1601554558.650885,367.32,44.28758822,367.38,19.99528607,363.16161
Kraken,btc_eur,9256.3,1601554560.024001,9256.2,0.5,9256.3,0.9352553,9244.45058
Kraken,eth_usd,367.34,1601554560.635607,367.32,64.70687256,367.34,6.13224588,363.16189
Kraken,btc_eur,9256.3,1601554563.204952,9256.2,0.5,9256.3,0.47548352,9244.45304
Kraken,btc_eur,9256.2,1601554564.033714,9256.2,0.49102578,9256.3,0.47548352,9244.45309
Kraken,btc_eur,9256.3,1601554564.512934,9256.2,0.49102578,9256.3,0.46106585,9244.45316
Kraken,eth_eur,312.76,1601554565.240909,312.76,36.39622332,312.77,22.92758004,311.08976
Kraken,btc_eur,9256.2,1601554568.059118,9256.2,0.46803578,9256.3,0.46106585,9244.45329
Kraken,btc_eur,9254.1,1601554568.807355,9254.1,0.68903018,9256.3,0.46106585,9244.45335
Kraken,btc_eur,9256.3,1601554569.173018,9254.1,0.68903018,9256.3,1.1193771,9244.45351
Kraken,btc_eur,9254.0,1601554577.317177,9253.9,1.0,9254.0,2.58063,9244.45375
Kraken,btc_eur,9253.9,1601554577.323969,9253.9,0.99545795,9254.0,2.58063,9244.45377
Kraken,btc_usd,10880.7,1601554583.745061,10880.7,1.27655569,10880.8,15.4485918,10853.47641
Kraken,btc_usd,10880.7,1601554583.830394,10880.7,1.18068943,10880.8,15.4485918,10853.47837
Kraken,btc_usd,10880.7,1601554583.835384,10880.7,0.98895691,10880.8,15.4485918,10853.4823
Kraken,btc_usd,10875.6,1601554584.195309,10875.6,0.09295691,10880.8,15.35272548,10853.50273
Kraken,btc_eur,9256.1,1601554589.340598,9256.0,0.5,9256.1,3.05973,9244.45387
Kraken,btc_eur,9256.0,1601554590.913752,9253.9,2.99545795,9256.0,0.78027378,9244.45929
Kraken,eth_eur,312.51,1601554592.314316,312.51,86.60288146,312.58,51.41806081,311.09243
Kraken,btc_eur,9254.0,1601554594.473083,9253.9,1.49545795,9254.0,0.84658824,9244.45933
Kraken,eth_usd,367.14,1601554596.467426,367.15,0.00447254,367.24,10.113744,363.17571
